rebalance_date,n_stocks,RMSE,MSE,MAE,R_squared,Spearman,Directional_Accuracy,Geometric_Score
1998-01-02,20,0.28792780869250256,0.08290242301846637,0.24998988496071312,0.0026776178229610537,0.13533834586466165,0.9,0.0
1998-07-01,20,0.2830587645294018,0.08012226417691135,0.2421925844925294,0.036123137721367216,0.3669172932330827,0.7,0.0
1999-01-04,20,0.27854985277298094,0.07759002047984935,0.24319643049243017,0.06658621979128598,0.49624060150375937,0.7,0.0
1999-07-01,20,0.2857945957223027,0.08167855094407443,0.24301801421495353,0.01740089089835284,0.14436090225563908,0.6,0.5196152422706632
2000-01-03,20,0.2866077576274064,0.08214400673221013,0.25031252977469853,0.011801422770404413,0.1459195289352385,0.55,0.0
2000-07-03,20,0.2951447617148219,0.087110430367699,0.25669359783838364,-0.0479450269798376,-0.18646616541353384,0.4,0.34641016151377546
2001-01-02,20,0.28534017210660284,0.08141901381782574,0.24450776014510894,0.02052314204119421,0.18045112781954886,0.45,0.4629100498862757
2001-07-02,20,0.29075145129742397,0.0845364064315583,0.2519960032903285,-0.01697932549243042,-0.015037593984962403,0.45,0.28426762180748055
2002-01-02,20,0.3065816423434321,0.09399230342199613,0.2693194110425424,-0.13073447725709642,-0.6781954887218045,0.2,0.2
2002-07-01,20,0.2872380580952561,0.08250570201833372,0.2513775080594449,0.007450201283203395,0.22556390977443608,0.5,0.5345224838248488
2003-01-02,20,0.28529905230000013,0.0813955492432782,0.2482128561928397,0.020805422637254822,0.13233082706766916,0.85,0.0
2003-07-01,20,0.2803557574888242,0.07859935075713241,0.2438231094760135,0.054443900666076406,0.4992481203007519,0.75,0.0
2004-01-02,20,0.29419578741325253,0.08655116133170367,0.25512164794137504,-0.0412169784265104,-0.3278195488721804,0.7,0.0
2004-07-01,20,0.2946140599384515,0.0867974443134175,0.25536322299490777,-0.0441797812140452,-0.5593984962406015,0.7,0.0
2005-01-03,20,0.28520037294979567,0.08133925273070255,0.2445766881637988,0.021482673916360384,0.28872180451127816,0.4,0.0
2005-07-01,20,0.28659792419738384,0.08213837015424938,0.24725527864958563,0.011869231227075172,0.1819548872180451,0.6,0.0
2006-01-03,20,0.2824761797155461,0.07979279210668952,0.24481764663823197,0.04008671149847198,0.45112781954887216,0.5,0.0
2006-07-03,20,0.2956870387216499,0.08743082486797851,0.2589311031584118,-0.05179939690801216,-0.3443609022556391,0.75,0.0
2007-01-03,19,0.29562894997936223,0.08739647606590026,0.2547217642594189,-0.05167092865966638,-0.40350877192982454,0.5789473684210527,0.0
2007-07-02,19,0.2934020680447982,0.08608477353296438,0.25317426831226547,-0.035886774846671354,-0.3385964912280702,0.47368421052631576,0.0
2008-01-02,19,0.29150160908941547,0.08497318810171839,0.2486868986776953,-0.02251069682401119,-0.5175438596491229,0.15789473684210525,0.0
2008-07-01,20,0.3072734674481442,0.09441698379760576,0.26293189168357445,-0.13584341410653544,-0.6122602915117739,0.1,0.0
2009-01-02,19,0.2874007285096429,0.08259917874787345,0.24621603354017352,0.006056549067256056,0.1105263157894737,0.42105263157894735,0.0
2009-07-01,19,0.29326424702616843,0.08600391858382556,0.25322275603548494,-0.03491382029203427,-0.3385964912280702,0.8421052631578947,0.0
2010-01-04,20,0.2864674628297994,0.08206360726014252,0.24241195025641016,0.012768634464450979,-0.10225563909774435,0.05,0.0
2010-07-01,20,0.28891613559934576,0.08347253340965953,0.24850776971242355,-0.00418085304853566,0.06616541353383458,0.9,0.0
2011-01-03,20,0.28843175224678036,0.08319287570414809,0.2507607068888716,-0.0008165498243377645,-0.21804511278195485,0.55,0.0
2011-07-01,20,0.2811065967554559,0.07902091873943448,0.2447941555476878,0.049372406142141556,-0.03909774436090225,0.6,0.3333333333333333
2012-01-03,20,0.2868418112217145,0.08227822466495367,0.24931131057904993,0.01018677094792586,0.11127819548872178,0.85,0.0
2012-07-02,20,0.2878193733486436,0.08283999167480591,0.24870723786653653,0.003428671581282461,0.13233082706766916,0.55,0.3178208630818641
2013-01-02,20,0.287585214042945,0.08270525533612649,0.24960477766359884,0.005049559866147413,-0.05714285714285714,0.8,0.5423261445466404
2013-07-01,20,0.29169767633853544,0.08508753438130098,0.2524255627379509,-0.023609436166026843,-0.4646616541353384,0.9,0.0
2014-01-02,20,0.2917682453938888,0.08512870902022852,0.2521936371909021,-0.02410477016816248,-0.009022556390977442,0.55,0.3178208630818641
2014-07-01,20,0.2886196739009023,0.08330131616266319,0.2503090351356742,-0.002121096693692426,-0.13082706766917293,0.65,0.0
2015-01-02,19,0.28701058659300743,0.08237507681646221,0.24594628171992008,0.008753242308571552,0.08771929824561404,0.42105263157894735,0.0
2015-07-01,19,0.29150536568139207,0.08497537822104212,0.2522104212939072,-0.022537051259873486,-0.4333333333333333,0.3684210526315789,0.0
2016-01-04,20,0.29151461625564606,0.0849807714906766,0.24993185200989307,-0.02232507056453037,-0.15344115413808584,0.5,0.0
2016-07-01,20,0.2737564024247066,0.07494256786851791,0.24026978915756603,0.09843527376219052,0.6090225563909774,0.75,0.408248290463863
2017-01-03,20,0.28200989950208405,0.07952958341717555,0.2485035917360175,0.04325313182345225,0.31127819548872177,0.55,0.4898979485566356
2017-07-03,20,0.2885020048448675,0.08323340679950794,0.24565731161442103,-0.0013041419489676631,0.010526315789473682,0.7,
2018-01-02,20,0.28734870359638154,0.08256927745852113,0.2514195975239259,0.006685383957640623,0.12781954887218044,0.55,0.49236596391733095
2018-07-02,20,0.3016682802346688,0.09100375129974266,0.25844743930471303,-0.09478197052322002,-0.41353383458646614,0.5,0.5
2019-01-02,20,0.2728245193445893,0.07443321835560618,0.23247632263095017,0.10456278669947461,0.4285714285714286,0.55,
2019-07-01,20,0.27589029764290707,0.07611545633349184,0.23941729249091187,0.08432533734145153,0.34285714285714286,0.6,0.5590169943749475
2020-01-02,20,0.28468128296625606,0.08104343287131356,0.24163038799684916,0.025041409066904663,0.11127819548872178,0.65,0.6356417261637282
2020-07-01,20,0.2861814699172829,0.08189983372401669,0.24456387793981968,0.014738842417844622,0.13984962406015036,0.6,0.0
2021-01-04,20,0.288576577775936,0.08327644124087083,0.2483102802254471,-0.001821849514235474,0.2721804511278195,0.8,0.7211102550927979
2021-07-01,20,0.2873466153832904,0.08256807737223262,0.24870974753066943,0.006699821085923485,-0.04212110113594513,0.4,0.2773500981126145
2022-01-03,20,0.3113034877681309,0.0969098614966028,0.26650108197286926,-0.16583292025988317,-0.6,0.25,0.0
2022-07-01,20,0.3061451010060412,0.09372482286999917,0.2671353327298155,-0.12751666610525292,-0.5981943002666071,0.4,0.0
2023-01-03,20,0.2842117429979228,0.08077631485791732,0.2463367024350455,0.028254858852122422,0.27669172932330827,0.75,0.5887840577551898
2023-07-03,20,0.2860756942874005,0.08183930286201821,0.24203217452094122,0.015467033238878769,0.10977443609022557,0.7,0.5345224838248488
2024-01-02,20,0.286771898566336,0.0822381218073409,0.24826617826954633,0.010669211340259888,0.29044402503510736,0.75,0.0
2024-07-01,20,0.2890069337144413,0.08352500773502346,0.25329668413304174,-0.004812123128101753,-0.08721804511278194,0.75,0.0
2025-01-02,20,0.293669865871715,0.08624199012111108,0.25348612917663627,-0.037497625517125766,-0.03245306125437371,0.5,0.3144854510165755
2025-07-01,20,0.2753183375687797,0.07580018700163653,0.23890989697030207,0.08811805110813187,0.5024445635502026,0.75,0.6953534953651154
